Rodrigo Valenzuela,Male,31,163 cm,76 kg,2:00,7:51,1:51,19:23,--,1:09,23:00,154,116,225,220,70
Augusto Castro,Male,29,185 cm,205 lb,2:30,--,2:48,--,--,--,--,265,210,485,420,45
Joel Bran,Male,34,180 cm,222 lb,2:12,--,2:00,--,--,--,--,365,260,500,490,--
Batuque Iribarren,Male,29,178 cm,90 kg,2:28,8:02,2:02,0:00,--,0:58,19:28,140,120,220,195,52
Tarcio Santos Ferreira,Male,30,172 cm,171 lb,2:33,0:00,2:29,0:00,--,1:09,0:00,340,265,500,485,50
Joaquin Jadue,Male,24,175 cm,183 lb,2:34,8:09,--,--,--,--,20:15,--,101,220,--,--
Fernando Villafaña,Male,31,171 cm,180 lb,2:16,--,2:01,--,--,--,--,320,255,455,400,--
Juan Cruz Sartori,Male,35,175 cm,93 kg,2:08,7:55,1:20,21:18,10,1:02,20:32,160,135,230,240,60
Emanuel Aponte,Male,24,--,160 lb,2:47,--,--,--,--,1:06,22:00,315,260,435,375,63
Leonidas Jenkins,Male,34,--,175 lb,2:28,7:06,1:36,18:26,404,0:54,17:15,285,225,515,410,60
Kevin Vega,Male,25,192 cm,228 lb,--,--,2:40,--,--,--,--,315,255,500,415,--
Jovaldito Miranda,Male,27,165 cm,170 lb,--,--,--,--,--,--,--,--,--,--,--,--
Alfredo Escobar,Male,26,165 cm,171 lb,2:20,--,--,--,--,--,--,114,90,215,185,--
Lucas Rosa,Male,21,184 cm,--,2:27,--,2:01,--,--,--,21:30,285,215,510,285,77
Luis Giraldo,Male,31,172 cm,183 lb,3:40,8:54,4:21,16:52,352,0:00,25:00:00,275,225,505,385,60
Carlos Lopez,Male,36,175 cm,176 lb,2:52,10:02,--,--,--,--,21:23,275,215,535,450,50
Marco Ramirez,Male,31,183 cm,86 kg,2:37,--,--,--,--,--,--,285,215,445,375,50
Javier Hidalgo,Male,28,185 cm,85 kg,0:00,0:00,0:00,0:00,--,0:00,0:00,315,235,530,415,--
Keith Kandetzke,Male,34,--,--,3:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Claudio Poblete,Male,33,170 cm,170 lb,2:37,8:20,2:34,21:07,357,1:07,20:56,130,95,245,180,75
Luis Emilio Barcia Ubillus,Male,25,172 cm,172 lb,2:50,--,2:43,16:50,--,--,19:30,305,242,450,400,50
Stefano Orsini,Male,28,174 cm,167 lb,--,--,--,--,--,--,--,--,--,--,--,--
Luiz Mello,Male,34,176 cm,185 lb,2:57,0:00,0:00,26:08:00,--,0:00,22:05,286,220,475,365,50
Bruno Santos Feitosa,Male,31,169 cm,198 lb,3:09,--,2:30,--,--,--,--,122,100,200,190,--
Anderon Primo,Male,21,180 cm,205 lb,2:42,0:00,1:40,0:00,--,0:56,21:47,335,260,495,425,57
Francis Torres,Male,27,--,184 lb,--,--,--,--,--,--,21:00,320,250,475,395,37
Douglas Oberbeck,Male,30,--,185 lb,2:42,7:30,--,18:42,415,0:56,--,265,235,415,345,60
Artur Machado,Male,25,170 cm,170 lb,2:11,0:00,1:44,--,--,0:44,19:48,150,111,244,205,72
Trevor Amodeo,Male,44,--,170 lb,2:57,8:05,2:23,0:00,--,1:05,0:00,250,205,435,432,62
Enrique Torano,Male,36,--,175 lb,--,--,--,--,--,--,--,--,--,--,--,--
Pepe Alvarez,Male,33,--,180 lb,--,--,--,--,--,--,--,--,--,--,--,--
Esteban Burgos,Male,27,174 cm,176 lb,2:42,--,2:14,--,--,56:00:00,--,125,95,212,170,--
Luis Vildosola,Male,29,175 cm,187 lb,2:25,0:00,0:00,0:00,500,0:00,20:19,325,255,535,415,58
Moises Sevilla,Male,27,180 cm,78 kg,2:10,7:52,1:57,15:48,425,0:00,0:00,295,225,500,405,65
jose escudero,Male,28,172 cm,186 lb,2:30,--,--,17:00,--,--,21:00,295,225,500,400,60
Dennis Kok,Male,32,192 cm,101 kg,2:24,7:09,1:54,17:20,402,0:00,0:00,143,116,214,195,50
William Rivera landron,Male,35,--,190 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Ben Smith,Male,26,--,195 lb,2:25,7:19,1:51,16:17,520,0:58,20:20,335,300,540,480,76
Nathaniel Schrader,Male,31,--,220 lb,2:28,6:58,1:04,14:22,422,0:55,19:10,380,300,555,480,46
Jordan Troyan,Male,32,--,180 lb,2:52,6:50,1:49,17:30,434,0:55,18:35,320,265,485,420,50
Nathan Keil,Male,28,--,195 lb,2:25,7:56,1:54,--,--,--,21:32,305,260,500,435,65
Nathan Bramblett,Male,25,--,184 lb,2:04,7:15,1:20,--,510,--,20:00,355,290,525,455,71
Nicky Hoberman,Male,27,--,190 lb,2:38,7:11,0:00,0:00,406,0:00,18:49,315,260,445,420,--
Brad Chilva,Male,28,--,225 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Cj JACOBSEN,Male,32,--,165 lb,2:10,0:00,1:49,0:00,--,0:54,18:42,315,235,500,425,60
John Zvejnieks,Male,33,--,200 lb,1:01,0:10,1:01,0:10,101,0:10,1:01,666,666,666,666,666
Sonny Zickefoose,Male,24,--,205 lb,--,--,--,--,--,--,--,345,280,--,--,--
Sean Thomson,Male,30,--,159 lb,2:01,7:10,1:27,17:33,404,0:52,17:49,330,250,515,465,75
Kyle Ruth,Male,31,--,199 lb,2:21,0:00,1:32,0:00,--,0:54,20:47,345,255,555,450,66
Craig Williams,Male,22,--,179 lb,2:09,7:04,1:15,0:00,455,1:00,19:37,315,265,535,435,--
Benjamin Sturgill,Male,32,--,--,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Tyler Cox,Male,30,--,190 lb,2:17,7:21,1:47,0:00,--,0:00,0:00,315,235,525,455,--
Josh Wagner,Male,35,--,179 lb,2:47,7:29,1:26,17:06,443,1:03,21:38,290,255,475,400,60
Joshua Arcona,Male,26,--,214 lb,2:27,8:30,1:21,--,503,0:52,19:51,375,315,555,525,70
Hunter Wood,Male,25,--,177 lb,--,--,1:51,--,--,--,--,280,225,420,395,--
Daniel Skidmore,Male,28,--,200 lb,2:20,7:44,1:17,0:00,398,0:58,19:30,315,275,565,470,30
Preston Austin,Male,35,--,195 lb,2:27,6:49,1:49,17:17,--,0:00,0:00,305,235,475,415,--
Chris Martirano,Male,29,--,209 lb,2:34,0:00,0:00,0:00,423,0:57,20:12,335,265,525,420,--
Kevin Grear,Male,30,--,175 lb,2:10,7:56,1:51,16:31,432,0:00,0:00,295,225,505,395,56
Matt Gutierrez,Male,31,--,205 lb,2:40,8:05,1:48,18:01,416,0:00,0:00,285,225,460,365,52
Falke Verwer,Male,27,--,217 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Adam Blaney,Male,33,--,168 lb,2:25,7:38,2:22,17:42,429,1:04,20:32,286,230,455,405,55
Michael Tancini,Male,26,--,197 lb,2:19,6:50,0:00,0:00,--,0:00,0:00,355,275,475,455,--
Will Hall,Male,26,--,238 lb,2:21,0:00,1:11,0:00,414,0:00,0:00,415,345,565,550,--
Ray Gutierrez,Male,35,--,218 lb,2:21,7:52,1:32,0:00,430,0:00,19:42,285,225,450,400,50
Tyler Trettin,Male,32,--,208 lb,2:36,--,--,--,--,--,--,305,230,520,405,--
jason baity,Male,31,--,200 lb,--,--,--,--,--,--,--,--,--,--,--,--
Ryan Troupe,Male,31,--,--,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Michael Priest,Male,25,--,209 lb,2:31,--,--,--,415,--,--,300,235,475,425,--
George Caroulis,Male,35,--,179 lb,2:34,--,1:57,--,--,0:52,17:10,275,220,400,355,48
Jonathan Morgan,Male,28,--,200 lb,1:59,8:15,1:30,18:00,417,0:55,0:00,350,275,600,440,65
Adam Klink,Male,26,--,220 lb,2:27,8:27,1:50,17:48,--,0:58,0:00,300,230,575,525,55
Jim Crowell,Male,33,--,190 lb,2:26,6:49,1:37,0:00,457,0:59,18:30,275,225,425,365,60
Tony Kurz,Male,37,--,209 lb,3:16,8:00,1:50,22:40,350,1:09,20:40,278,222,484,440,30
Jon Bostic,Male,30,--,190 lb,--,--,--,--,--,--,--,--,--,--,--,--
Cliff Kohut,Male,26,--,150 lb,2:20,0:00,0:00,0:00,--,0:00,0:00,285,225,450,345,78
Shawn Butler,Male,35,--,202 lb,2:46,7:51,1:39,16:37,397,0:58,22:15,305,260,505,450,56
Zach Brock,Male,27,--,205 lb,2:23,--,1:37,17:26,--,--,--,345,250,475,465,--
Erik Christensen,Male,26,--,225 lb,--,--,--,--,--,--,--,--,--,--,--,--
Thomas Nay,Male,27,--,185 lb,2:04,--,--,--,--,0:00,21:00,325,270,555,455,--
Mike Juricich,Male,27,--,180 lb,0:00,--,--,--,--,--,0:00,--,--,--,--,--
Gary Helmick,Male,29,--,180 lb,0:00,0:00,2:00,0:00,411,0:00,0:00,320,250,525,420,60
Kyle Kasperbauer,Male,34,--,190 lb,2:04,6:13,1:08,--,--,0:51,18:52,345,285,508,515,71
Jacob Heppner,Male,26,--,192 lb,--,--,--,--,--,--,--,--,--,--,--,--
Alexander Nettey,Male,32,--,200 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,310,275,--,405,--
Justin Allen,Male,30,--,208 lb,2:11,7:44,1:15,0:00,451,1:00,21:12,350,290,525,465,60
Jared Stevens,Male,32,--,218 lb,2:02,7:58,1:14,18:42,408,0:00,23:33,365,275,545,515,50
Michael Bodi,Male,31,--,188 lb,2:17,7:46,1:44,19:21,446,1:01,21:30,305,255,550,395,55
Duke Burk,Male,29,--,210 lb,2:20,8:14,1:21,--,--,1:05,20:20,350,291,525,491,50
Zak Carchedi,Male,23,--,184 lb,2:30,8:30,1:45,--,--,--,21:00,340,275,515,475,40
Marshall Creed,Male,26,--,172 lb,2:19,7:46,1:31,15:30,409,0:55,--,295,230,475,390,50
Phillip Kniep,Male,33,--,203 lb,2:18,7:16,1:41,14:35,522,1:05,18:38,340,275,550,465,48
Brandon Pastorek,Male,31,--,205 lb,2:27,7:30,1:19,18:36,438,1:10,21:00,365,275,505,405,50
Bobby Noyce,Male,27,--,215 lb,2:08,6:30,1:25,12:56,503,0:56,17:46,330,275,575,415,89
Danny Burk,Male,33,--,188 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Shane McBride,Male,30,--,183 lb,1:59,7:32,0:00,0:00,420,0:00,20:34,355,280,550,505,--
Dre Strohm,Male,22,--,185 lb,--,--,--,--,--,--,--,--,--,--,--,--
Justin Dewing,Male,25,--,190 lb,2:32,--,--,--,365,--,19:11,295,250,475,415,--
Nick Bloch,Male,30,--,210 lb,2:20,6:58,1:03,17:23,--,1:00,19:30,365,315,620,545,50
Andrew Wissmann,Male,28,--,210 lb,2:47,--,--,--,--,1:05,--,345,270,505,455,47
Kevin Schuetz,Male,29,--,205 lb,2:05,7:41,1:39,0:00,404,0:00,21:53,345,300,575,440,54
Travis Stoetzel,Male,33,--,180 lb,2:32,7:02,1:46,0:00,400,0:58,23:00,325,245,500,425,63
Kyle Flickinger,Male,26,--,173 lb,2:32,6:34,0:00,15:52,442,0:00,17:35,125,100,220,157,60
Casey McCallister,Male,27,--,170 lb,2:09,--,1:24,--,--,0:53,19:58,285,220,475,425,60
Josh Silvernail,Male,31,--,210 lb,2:12,8:10,1:51,16:13,453,0:53,19:57,315,265,555,445,50
Matt Strand,Male,23,--,185 lb,2:30,--,1:52,--,--,--,--,305,230,520,450,56
Andrew Kuechler,Male,28,--,185 lb,2:10,0:00,0:00,0:00,480,0:00,0:00,--,--,520,550,--
Breck Berry,Male,40,--,170 lb,2:40,7:36,1:55,--,425,--,19:00,305,225,467,385,56
Arlen Castenada,Male,27,--,193 lb,2:25,7:48,1:07,--,--,0:52,--,375,330,555,535,60
Joshua Page,Male,27,--,230 lb,2:07,8:06,1:12,17:01,423,1:00,19:01,375,315,665,525,61
Tucker Hood,Male,28,--,197 lb,2:09,7:47,1:06,0:00,--,0:00,--,340,270,520,460,60
Dylan Kelly,Male,24,--,220 lb,2:15,0:00,1:33,--,--,1:15,21:39,380,285,555,485,53
JR Kremer,Male,28,--,190 lb,2:50,0:00,0:00,0:00,--,1:00,18:40,305,230,475,405,--
Andreas Janzen,Male,33,--,185 lb,2:33,7:49,1:44,18:12,400,0:00,0:00,275,225,430,335,67
Jesse Bahrke,Male,29,--,181 lb,2:58,--,1:58,--,402,--,--,285,215,485,390,--
Nate Dunfee,Male,28,--,207 lb,0:00,7:58,1:44,0:00,--,0:00,19:50,340,280,550,425,39
Drake Lambdin,Male,24,--,190 lb,2:36,8:25,2:02,18:38,440,1:05,21:00,265,220,435,390,50
Reggie Hoegh,Male,32,--,215 lb,2:11,6:48,1:14,--,500,0:00,18:30,305,255,465,400,--
Wayne Thompson,Male,26,--,210 lb,--,--,--,--,--,0:58,21:00,315,240,500,450,50
Daniel Lunney,Male,35,--,204 lb,2:35,0:00,1:37,0:00,--,0:00,0:00,305,245,415,395,--
Tyler Brungardt,Male,29,--,193 lb,2:23,7:42,1:48,18:06,419,--,20:35,300,240,475,395,--
Tyler Resch,Male,35,--,185 lb,2:42,--,--,--,425,--,18:01,250,200,465,415,--
Kenny Brown,Male,24,--,195 lb,2:25,6:51,2:14,--,358,--,--,255,200,515,365,60
Robert McCord,Male,37,--,210 lb,2:18,--,1:39,--,--,--,--,315,235,--,--,61
John McCardle,Male,31,--,190 lb,2:08,0:00,1:47,17:58,--,0:00,22:45,315,255,475,500,60
Mathew Fraser,Male,26,--,190 lb,2:07,--,1:18,--,--,--,--,375,315,500,485,50
James Hobart,Male,30,--,185 lb,2:18,7:55,1:37,16:15,432,--,--,325,266,505,425,60
Craig Kenney,Male,29,--,200 lb,2:23,7:30,1:10,15:28,460,--,--,340,300,525,445,--
Spencer Hendel,Male,28,--,215 lb,2:25,7:30,1:30,17:40,447,1:01,20:32,365,305,565,550,62
Austin Malleolo,Male,29,--,178 lb,2:11,6:56,1:47,14:05,470,0:59,20:21,325,255,570,420,65
Joe Kearney,Male,24,--,180 lb,2:30,6:44,1:43,17:50,391,--,--,335,285,500,400,--
Anthony Vorachak,Male,28,--,190 lb,2:20,--,--,--,--,52:00:00,--,365,285,605,475,67
James Wozniak,Male,28,--,160 lb,2:18,0:00,1:54,0:00,--,0:00,0:00,305,235,515,425,55
Brooks Farrar,Male,29,--,192 lb,2:41,8:30,1:45,--,--,1:02,22:00,355,290,500,450,60
Joe Silvestri,Male,28,--,195 lb,2:53,8:18,0:00,0:00,--,1:00,0:00,350,282,555,475,60
Carl Appel,Male,26,--,194 lb,2:16,6:56,--,--,--,--,--,320,260,450,425,--
Nicholas DelGrande,Male,24,--,187 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,365,300,555,475,--
Trevor James,Male,24,--,225 lb,2:29,8:33,1:46,19:13,418,0:00,20:58,345,285,540,485,46
Cody Mooney,Male,22,--,205 lb,--,--,--,--,--,--,--,--,--,--,--,--
Logan Schecter,Male,27,--,155 lb,2:12,7:44,0:00,0:00,--,1:06,19:11,287,240,430,350,60
Tim Paulson,Male,26,--,215 lb,2:15,6:58,1:15,0:00,466,1:01,21:12,358,295,500,465,55
Benjamin Isabella,Male,33,--,180 lb,2:39,0:00,1:53,22:47,--,1:22,19:51,265,240,435,415,50
Matt Shatkin,Male,30,--,190 lb,3:00,--,--,--,--,1:04,--,295,236,545,385,45
Tyler Armstrong,Male,31,--,195 lb,2:36,--,--,--,411,--,--,315,240,475,435,--
Brendan Marolda,Male,32,--,179 lb,2:14,7:38,1:24,16:23,419,1:10,23:30,320,260,505,425,69
Paul Smith,Male,38,--,200 lb,2:07,0:00,1:35,0:00,--,0:57,0:00,345,275,535,500,62
Gary Sorrentino,Male,27,--,214 lb,2:26,7:36,1:43,0:00,--,1:00,20:10,325,275,565,425,50
Dan Goldberg,Male,33,--,205 lb,2:15,7:31,1:45,16:15,401,1:01,20:45,315,265,--,440,65
Tyler McBride,Male,27,--,170 lb,2:13,7:33,2:30,14:25,482,1:04,18:40,--,--,405,340,60
Timothy Fabiano,Male,26,--,178 lb,2:21,6:26,1:50,17:08,457,--,18:46,315,250,470,405,60
Michael Kim,Male,26,--,165 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
David Dubin,Male,22,--,215 lb,2:33,--,--,19:18,--,0:53,--,295,245,500,375,45
Nathan Kuffrey,Male,27,--,185 lb,2:07,0:00,1:00,15:08,486,0:00,0:00,325,260,585,500,70
Doug Cahill,Male,32,--,175 lb,2:26,8:40,1:52,--,--,--,18:35,275,240,555,445,60
Nick Brown,Male,30,--,--,2:52,8:00,1:36,16:09,419,0:54,21:00,300,225,445,385,72
Tom Walsh,Male,30,--,210 lb,2:30,8:28,1:40,18:45,478,0:55,18:21,305,240,445,400,50
Robby Teixeira,Male,26,--,175 lb,2:32,--,1:37,--,--,--,--,305,215,--,440,55
Rob Moloney,Male,29,--,182 lb,2:35,7:22,1:40,--,434,--,17:48,300,235,455,--,50
Matthew Sherburne,Male,28,--,213 lb,2:38,7:44,1:46,18:38,436,0:00,0:00,310,265,525,435,40
Gabe Garcia,Male,34,--,169 lb,2:24,6:58,0:00,18:36,448,0:00,0:00,275,215,435,400,60
Matt Hinds,Male,29,--,170 lb,3:01,7:48,--,--,440,--,--,275,190,425,385,47
Christopher Guerrero,Male,32,--,198 lb,2:29,0:00,0:00,15:27,413,0:00,19:07,295,245,506,400,55
Dannel Malloy,Male,31,--,225 lb,0:00,0:00,0:00,0:00,441,0:58,0:00,335,235,640,500,--
Joseph Shea,Male,29,--,190 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Michael Sabato,Male,28,--,220 lb,2:00,7:40,1:08,0:00,452,1:09,0:00,325,255,565,525,65
Matt Simonton,Male,39,--,185 lb,1:54,0:00,0:00,0:00,--,0:00,19:21,275,200,495,405,--
Ryan Hughes,Male,30,--,185 lb,2:18,--,--,--,--,--,--,325,255,--,475,--
Mat Frankel,Male,30,--,205 lb,2:53,7:46,1:12,16:20,423,--,20:30,270,225,470,340,49
Daniel Arias,Male,29,--,183 lb,2:23,8:51,1:57,21:22,--,0:00,20:50,335,255,480,420,50
Mathew Fraser,Male,26,--,190 lb,2:07,--,1:18,--,--,--,--,375,315,500,485,50
James Hobart,Male,30,--,185 lb,2:18,7:55,1:37,16:15,432,--,--,325,266,505,425,60
Craig Kenney,Male,29,--,200 lb,2:23,7:30,1:10,15:28,460,--,--,340,300,525,445,--
Spencer Hendel,Male,28,--,215 lb,2:25,7:30,1:30,17:40,447,1:01,20:32,365,305,565,550,62
Austin Malleolo,Male,29,--,178 lb,2:11,6:56,1:47,14:05,470,0:59,20:21,325,255,570,420,65
Joe Kearney,Male,24,--,180 lb,2:30,6:44,1:43,17:50,391,--,--,335,285,500,400,--
Anthony Vorachak,Male,28,--,190 lb,2:20,--,--,--,--,52:00:00,--,365,285,605,475,67
James Wozniak,Male,28,--,160 lb,2:18,0:00,1:54,0:00,--,0:00,0:00,305,235,515,425,55
Brooks Farrar,Male,29,--,192 lb,2:41,8:30,1:45,--,--,1:02,22:00,355,290,500,450,60
Joe Silvestri,Male,28,--,195 lb,2:53,8:18,0:00,0:00,--,1:00,0:00,350,282,555,475,60
Carl Appel,Male,26,--,194 lb,2:16,6:56,--,--,--,--,--,320,260,450,425,--
Nicholas DelGrande,Male,24,--,187 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,365,300,555,475,--
Trevor James,Male,24,--,225 lb,2:29,8:33,1:46,19:13,418,0:00,20:58,345,285,540,485,46
Cody Mooney,Male,22,--,205 lb,--,--,--,--,--,--,--,--,--,--,--,--
Logan Schecter,Male,27,--,155 lb,2:12,7:44,0:00,0:00,--,1:06,19:11,287,240,430,350,60
Tim Paulson,Male,26,--,215 lb,2:15,6:58,1:15,0:00,466,1:01,21:12,358,295,500,465,55
Benjamin Isabella,Male,33,--,180 lb,2:39,0:00,1:53,22:47,--,1:22,19:51,265,240,435,415,50
Matt Shatkin,Male,30,--,190 lb,3:00,--,--,--,--,1:04,--,295,236,545,385,45
Tyler Armstrong,Male,31,--,195 lb,2:36,--,--,--,411,--,--,315,240,475,435,--
Brendan Marolda,Male,32,--,179 lb,2:14,7:38,1:24,16:23,419,1:10,23:30,320,260,505,425,69
Paul Smith,Male,38,--,200 lb,2:07,0:00,1:35,0:00,--,0:57,0:00,345,275,535,500,62
Gary Sorrentino,Male,27,--,214 lb,2:26,7:36,1:43,0:00,--,1:00,20:10,325,275,565,425,50
Dan Goldberg,Male,33,--,205 lb,2:15,7:31,1:45,16:15,401,1:01,20:45,315,265,--,440,65
Tyler McBride,Male,27,--,170 lb,2:13,7:33,2:30,14:25,482,1:04,18:40,--,--,405,340,60
Timothy Fabiano,Male,26,--,178 lb,2:21,6:26,1:50,17:08,457,--,18:46,315,250,470,405,60
Michael Kim,Male,26,--,165 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
David Dubin,Male,22,--,215 lb,2:33,--,--,19:18,--,0:53,--,295,245,500,375,45
Nathan Kuffrey,Male,27,--,185 lb,2:07,0:00,1:00,15:08,486,0:00,0:00,325,260,585,500,70
Doug Cahill,Male,32,--,175 lb,2:26,8:40,1:52,--,--,--,18:35,275,240,555,445,60
Nick Brown,Male,30,--,--,2:52,8:00,1:36,16:09,419,0:54,21:00,300,225,445,385,72
Tom Walsh,Male,30,--,210 lb,2:30,8:28,1:40,18:45,478,0:55,18:21,305,240,445,400,50
Robby Teixeira,Male,26,--,175 lb,2:32,--,1:37,--,--,--,--,305,215,--,440,55
Rob Moloney,Male,29,--,182 lb,2:35,7:22,1:40,--,434,--,17:48,300,235,455,--,50
Matthew Sherburne,Male,28,--,213 lb,2:38,7:44,1:46,18:38,436,0:00,0:00,310,265,525,435,40
Gabe Garcia,Male,34,--,169 lb,2:24,6:58,0:00,18:36,448,0:00,0:00,275,215,435,400,60
Matt Hinds,Male,29,--,170 lb,3:01,7:48,--,--,440,--,--,275,190,425,385,47
Christopher Guerrero,Male,32,--,198 lb,2:29,0:00,0:00,15:27,413,0:00,19:07,295,245,506,400,55
Dannel Malloy,Male,31,--,225 lb,0:00,0:00,0:00,0:00,441,0:58,0:00,335,235,640,500,--
Joseph Shea,Male,29,--,190 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Michael Sabato,Male,28,--,220 lb,2:00,7:40,1:08,0:00,452,1:09,0:00,325,255,565,525,65
Matt Simonton,Male,39,--,185 lb,1:54,0:00,0:00,0:00,--,0:00,19:21,275,200,495,405,--
Ryan Hughes,Male,30,--,185 lb,2:18,--,--,--,--,--,--,325,255,--,475,--
Mat Frankel,Male,30,--,205 lb,2:53,7:46,1:12,16:20,423,--,20:30,270,225,470,340,49
Daniel Arias,Male,29,--,183 lb,2:23,8:51,1:57,21:22,--,0:00,20:50,335,255,480,420,50
Mathew Fraser,Male,26,--,190 lb,2:07,--,1:18,--,--,--,--,375,315,500,485,50
James Hobart,Male,30,--,185 lb,2:18,7:55,1:37,16:15,432,--,--,325,266,505,425,60
Craig Kenney,Male,29,--,200 lb,2:23,7:30,1:10,15:28,460,--,--,340,300,525,445,--
Spencer Hendel,Male,28,--,215 lb,2:25,7:30,1:30,17:40,447,1:01,20:32,365,305,565,550,62
Austin Malleolo,Male,29,--,178 lb,2:11,6:56,1:47,14:05,470,0:59,20:21,325,255,570,420,65
Joe Kearney,Male,24,--,180 lb,2:30,6:44,1:43,17:50,391,--,--,335,285,500,400,--
Anthony Vorachak,Male,28,--,190 lb,2:20,--,--,--,--,52:00:00,--,365,285,605,475,67
James Wozniak,Male,28,--,160 lb,2:18,0:00,1:54,0:00,--,0:00,0:00,305,235,515,425,55
Brooks Farrar,Male,29,--,192 lb,2:41,8:30,1:45,--,--,1:02,22:00,355,290,500,450,60
Joe Silvestri,Male,28,--,195 lb,2:53,8:18,0:00,0:00,--,1:00,0:00,350,282,555,475,60
Carl Appel,Male,26,--,194 lb,2:16,6:56,--,--,--,--,--,320,260,450,425,--
Nicholas DelGrande,Male,24,--,187 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,365,300,555,475,--
Trevor James,Male,24,--,225 lb,2:29,8:33,1:46,19:13,418,0:00,20:58,345,285,540,485,46
Cody Mooney,Male,22,--,205 lb,--,--,--,--,--,--,--,--,--,--,--,--
Logan Schecter,Male,27,--,155 lb,2:12,7:44,0:00,0:00,--,1:06,19:11,287,240,430,350,60
Tim Paulson,Male,26,--,215 lb,2:15,6:58,1:15,0:00,466,1:01,21:12,358,295,500,465,55
Benjamin Isabella,Male,33,--,180 lb,2:39,0:00,1:53,22:47,--,1:22,19:51,265,240,435,415,50
Matt Shatkin,Male,30,--,190 lb,3:00,--,--,--,--,1:04,--,295,236,545,385,45
Tyler Armstrong,Male,31,--,195 lb,2:36,--,--,--,411,--,--,315,240,475,435,--
Brendan Marolda,Male,32,--,179 lb,2:14,7:38,1:24,16:23,419,1:10,23:30,320,260,505,425,69
Paul Smith,Male,38,--,200 lb,2:07,0:00,1:35,0:00,--,0:57,0:00,345,275,535,500,62
Gary Sorrentino,Male,27,--,214 lb,2:26,7:36,1:43,0:00,--,1:00,20:10,325,275,565,425,50
Dan Goldberg,Male,33,--,205 lb,2:15,7:31,1:45,16:15,401,1:01,20:45,315,265,--,440,65
Tyler McBride,Male,27,--,170 lb,2:13,7:33,2:30,14:25,482,1:04,18:40,--,--,405,340,60
Timothy Fabiano,Male,26,--,178 lb,2:21,6:26,1:50,17:08,457,--,18:46,315,250,470,405,60
Michael Kim,Male,26,--,165 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
David Dubin,Male,22,--,215 lb,2:33,--,--,19:18,--,0:53,--,295,245,500,375,45
Nathan Kuffrey,Male,27,--,185 lb,2:07,0:00,1:00,15:08,486,0:00,0:00,325,260,585,500,70
Doug Cahill,Male,32,--,175 lb,2:26,8:40,1:52,--,--,--,18:35,275,240,555,445,60
Nick Brown,Male,30,--,--,2:52,8:00,1:36,16:09,419,0:54,21:00,300,225,445,385,72
Tom Walsh,Male,30,--,210 lb,2:30,8:28,1:40,18:45,478,0:55,18:21,305,240,445,400,50
Robby Teixeira,Male,26,--,175 lb,2:32,--,1:37,--,--,--,--,305,215,--,440,55
Rob Moloney,Male,29,--,182 lb,2:35,7:22,1:40,--,434,--,17:48,300,235,455,--,50
Matthew Sherburne,Male,28,--,213 lb,2:38,7:44,1:46,18:38,436,0:00,0:00,310,265,525,435,40
Gabe Garcia,Male,34,--,169 lb,2:24,6:58,0:00,18:36,448,0:00,0:00,275,215,435,400,60
Matt Hinds,Male,29,--,170 lb,3:01,7:48,--,--,440,--,--,275,190,425,385,47
Christopher Guerrero,Male,32,--,198 lb,2:29,0:00,0:00,15:27,413,0:00,19:07,295,245,506,400,55
Dannel Malloy,Male,31,--,225 lb,0:00,0:00,0:00,0:00,441,0:58,0:00,335,235,640,500,--
Joseph Shea,Male,29,--,190 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Michael Sabato,Male,28,--,220 lb,2:00,7:40,1:08,0:00,452,1:09,0:00,325,255,565,525,65
Matt Simonton,Male,39,--,185 lb,1:54,0:00,0:00,0:00,--,0:00,19:21,275,200,495,405,--
Ryan Hughes,Male,30,--,185 lb,2:18,--,--,--,--,--,--,325,255,--,475,--
Mat Frankel,Male,30,--,205 lb,2:53,7:46,1:12,16:20,423,--,20:30,270,225,470,340,49
Daniel Arias,Male,29,--,183 lb,2:23,8:51,1:57,21:22,--,0:00,20:50,335,255,480,420,50
Tommy Hackenbruck,Male,34,--,209 lb,2:09,7:31,1:24,19:00,465,0:57,22:00,340,285,535,525,60
